"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-12",,,,,"21.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-13",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-17",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-18",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-19",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-23",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-24",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-25",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-26",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-27",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-28",,,,,"5.6",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-29",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-06-30",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-01",,,,,"18.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-02",,,,,"13.2",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-04",,,,,"29.2",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-07",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-09",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-10",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-11",,,,,"29.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-12",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-13",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-15",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-17",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-18",,,,,"6.1",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-20",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-21",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-22",,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-23",,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-24",,,,,"4.6",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-25",,,,,"11.4",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-26",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-27",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-28",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-29",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-30",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-07-31",,,,,"21.1",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-01",,,,,"5.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-02",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-04",,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-05",,,,,"2.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-07",,,,,"2.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-08",,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-09",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-10",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-12",,,,,"2.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-13",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-14",,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-16",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-17",,,,,"15.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-18",,,,,"11.4",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-19",,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-20",,,,,"11.4",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-23",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-24",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-25",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-26",,,,,"3.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-27",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-28",,,,,"16.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-29",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-30",,,,,"4.6",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-08-31",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-01",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-02",,,,,"2.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-03",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-04",,,,,"13.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-09",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-10",,,,,"93.7",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-11",,,,,"17.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-12",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-13",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-16",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-17",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-18",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-23",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-25",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-26",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-27",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-28",,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-29",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-09-30",,,,,"20.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-01",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-02",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-03",,,,,"1.3","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-04",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-05",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-06",,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-07",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-08",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-09",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-10",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-12",,,,,"11.2",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-13",,,,,"30.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-14",,,,,"0.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-16",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-17",,,,,"31.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-18",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-20",,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-21",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-22",,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-23",,,,,"1.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-27",,"    3","3.3",,,,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-28",,,,,"3.6",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-29",,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-30",,,,,"42.7",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-10-31",,,,,"3.6",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-01",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-02",,,,,"15.2",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-04",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-10",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-12",,,,,"23.4",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-13",,,,,"6.4",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-14",,,,,"3.0",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-16",,,,,"13.5",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-17",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-18",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-23",,,,,"23.9",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-24",,,,,"1.8",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-25",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-26",,,,,"11.7",,,,,,,,,,,,,,,,,,,,,,
"US1NYNS0037","WANTAGH 1.1 NNE, NY US","40.683311","-73.503837","10.4","2020-11-28",,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,
